7b89ea26f77bda8176e655eee86029f28c1e6514b6d6e3450bce362b5b126ca3,Ajay,1814,5549149,155976503,2597
967ef22132c91e2aaeed9c5bd894b0c4b7481c54c1dc30c427abacd83b77d7d3,N0N4M3R,3792,3557412,51041348,340
d8a50af0840713b4517578b7111a6198ee858dfda0fbd1151b055216b0b5497e,d8a50af0840713b4517578b7111a6198ee858dfda0fbd1151b055216b0b5497e,9456,1090270,23059478,460
3c259701a6cb55ad36b5ac56acd03f0e4beb9bf2cf6ebd333edf8a912c7ba7c3,ankitxvanced,999,5142040,52399035,-4
9348a0e454c6eaa069a2888f4d4234449cc7a9bddb6ec72904d887a5578e1f0d,NoahTube,2728,1878111,58614610,810
edf06cc1eb2bb9d353b6e80f4ccbd4eb5ec7f8b983898d0873456d2eca92f47e,edf06cc1eb2bb9d353b6e80f4ccbd4eb5ec7f8b983898d0873456d2eca92f47e,7433,1321278,17566433,-174
3d0cb0c7bf20334b826c38ef22800af8457c54ad002ed8472c28dd095045d27a,ArdonPixels,1170,761602,23657620,436
a3a2e98ccfd8ce670db28762a470b08440046322ad99ce4a0799758eaf034664,a3a2e98ccfd8ce670db28762a470b08440046322ad99ce4a0799758eaf034664,926,687755,19698327,392
14727c023def8faa88b487355dab58823a64a30ab042dc8bf067981ec119d071,marz,2051,1140559,18210865,292
06eddb416d590d272acb096c0561d976640404de442df5e20c659ad30b2b578f,성격이 아주 급한 Korean,33202,1348719,14994713,-52
e99fbafc7cf5af1101e24858f55b2d351931bfb3d6cdf70637d891b6f195de5f,eff,2657,1936967,32874715,705
510c37cf978a084840d41af9ddb3831351d7066b9c5dc3e9f0aff4f6c3707ad6,🇪🇺,4626,357168,5475360,33
131bec9ba152f0aeaa9add31749094927d70d055fc8c47c0465a5606f0e4eb34,Ke0zom,4264,310916,5891366,390
62d5b28c3438098d01876bfcf97d746cb752e607dda916dfd3b8316fe384a375,mpstl,4161,1470894,39726811,135
8bfcfec8abb1299927456e8d1a07eda14e3e3495e8a98303009c6a02259fcd7e,8bfcfec8abb1299927456e8d1a07eda14e3e3495e8a98303009c6a02259fcd7e,211,203956,4073319,343
20924bf318b16fbffaa2763fcac41514b139437fb56de65f9e48b44b42a4094b,20924bf318b16fbffaa2763fcac41514b139437fb56de65f9e48b44b42a4094b,3263,933749,25147507,219
dfb44bb67660c11513ed257602823c97edbad5642d36e4efcd9c8752fd6afe8d,dfb44bb67660c11513ed257602823c97edbad5642d36e4efcd9c8752fd6afe8d,3243,0,0,92
963cdc21439055c825860792fa6ef0a48ffc8823f20f31a676ea41755c8e00b7,Night,2039,2260732,74199207,0
7beded04355f784a431aeb3b1467d51f8974b25230be16f9e5764030fe88cd25,7beded04355f784a431aeb3b1467d51f8974b25230be16f9e5764030fe88cd25,3762,794480,15071650,715
cc35ee96a216d788deb8075f4caa0444a70bec52ef940359b8bbea9014ba6aae,Felix14_v2,1106,873863,54106007,541
d85898904acd9398c7279f1db9317bfcb45e8eb3d26329c88df281b28d95dedc,Anizam,948,586707,43636480,355
fb82dddcc3a634958f20d95dff47f6f7943c593d908765ecfadbc7509a4780be,<script>alert("mini_bomba")</script>,2712,3391888,93807943,1995
b201a95fe59dfad9fa2e61e042588093646d3621bd96a6b2737c004a10ce257b,chequeredzebra,6796,563415,12609276,312
9eacef4fc36e62e5bae28ba654f6ee3843a6e484972b669cc64128ca9e436e6f,Qba_,8558,1557395,33854886,279
a0c21e7b654b84e535f9f935d0c73bb2f0c9ea5a62439b5d144ca10cf55ccb72,RJ,5607,887181,12584355,223
183fc46c2deef9f7463408166452b775394675518e9ef4d6131411b9bbf7ec35,183fc46c2deef9f7463408166452b775394675518e9ef4d6131411b9bbf7ec35,237,1349480,33260057,-39
dd71e85aeb1051b6556fe1c913a8669e963e2e4b5619499427773059fe68a0f6,Perambulation,3515,844229,22320684,273
c940940e796c8a606e9d476ef754959fdc690ae54dd5d25cf54ee12123aabc69,c940940e796c8a606e9d476ef754959fdc690ae54dd5d25cf54ee12123aabc69,559,449909,10675239,320
cb1f894f206c3f3f5a9774954392146623bee13f3726979cb99bc95ed0a60428,DiogeNEETs,559,1107145,27332559,1005
c7bdd6dc3f0bd4688ca8bd1f7a772e6ca65a42f3846ed0df3b879869b2d1f61e,UnventedManicotti (I'm off Discord rn. Tip me if you wanna chat),22253,4273385,133492978,-93
c0f8627c72c76cd64489f63bacbf94feb6790aed06dca0e5030f354bdebbaaf0,👍Chatter_org,3430,466683,28546435,295
24acb5016047a40ade836357c65c9f53de49218fea037008f3cfe3619a368576,lickityslick,2494,1243740,42409518,35
6eca6d034585ff984a11ef382deefa7e85c12b57dab20ef58f2dea486d6fcf5c,Кит aka PaagrioJr 🔥,11097,2722244,101600181,-252
d6e8b39e6a79917166486066667caab54a2dec5e8384e46f92a82ef56e775005,NN-Block,296082,33393725,264061273,2739
5aa2e6fed7dd03527f2cba1d7daf15f516df6a586943f1ca009b4147d7084261,Coso,8749,2068732,61302194,-616
66ad87ace0944c4ade74a9751582b5d1604bc3196e0e415f10062822000c1d21,CleverShadow,257,295460,9189506,374
20bb74bc59a43defbd8995e0e7c675fbabd375dfe79ed0d0456e363ba6089633,blabdude,21505,20930143,409551448,12504
dc5375287482bbb9b728efdbb06fccd574b6ec182f82183ace988d1c7032ffba,HeadMelter,4854,3832097,94123560,1012
d95c6c511f9bc252e267f93795f46df8f4a0e5fa0b00cd14b286b346573f1d14,Roki_100,1345,1329693,35459968,442
38c040ce69a60b44d5b76c887f54def0a788b0e5f37d149e3c9271c74fc004b0,DuckOfDuckness,7910,1956460,74654880,972
bf3a53583597678fc6b6201a634ea841b4a60d624c74a65a55dedb2741b7c232,P4R4D0X,15980,6047520,138371127,1445
6e57bf98e3ab9e04343855a7846bdcfc7b626369a43f4eae5b41529494ba7350,6e57bf98e3ab9e04343855a7846bdcfc7b626369a43f4eae5b41529494ba7350,1299,1978310,101629721,200
bf8e991257fc27b20a17847d31b9d7e861b5586011aae79be7414160459d2479,Dunban,4356,51629,3591251,-110
d742d4134301b513efd1fc758d8ed0a3a1fc71737476332cae64d8898df33ba8,Random Guy JCI,339,555622,14439791,614
abf970f790d2521a3f27a9a3efbd0e55a51c9e743e3913d97b68b338a18c095a,Valentina,1892,761241,45083118,78
b3b8958ec96a1292dc1190d00019007c3a9ddf695c64b50b755cd4a276343826,Simon Belmont,3103,345457,7480769,71
88d6294af55b97ccf47dc47c793b2b9eaf75ca5ccc934c73615a77fb3b9bdec2,Arturopakastur,2298,9996901,326219115,2832
9e62dcdffb600e2bfbbbb4f1c005db58ebb1e5081b90c3b78a6313e83261bcd3,SenorBenja,1884,1156682,39749328,244
23195ef015a2a08c4cc8c07f8508e324394294cdb4347ad2280a8641e5bb2983,Asphere,3016,1109561,48465050,520
d3b7e2271732fd95460fcd454bd4673940b95237baa1a06da19db82c07073eab,🅱🅾🅱,17022,8227863,163591672,1398
1a3cb3d1f0aa7ffc28e9554a19d8192f0f08a56c5ae5c6880d431f66d2bbd900,wamp,7564,7520562,373957709,5104
b9f9d8acd780ff40a5b232f5f86ec0e3ab3610971a60ab6ce35aaa9c4b08d1fa,vodka,438,446107,12468875,326
5e75f99ed832cbc84ab21652d13965e68fdba935fa489cf62d4cd5568985bee4,5e75f99ed832cbc84ab21652d13965e68fdba935fa489cf62d4cd5568985bee4,4725,324898,4986159,-4
6261de7f603823fdb350728544bcf9f6934515d8142d22c78ac2f542e5e91112,WhatAds?,2509,4002090,28408297,22
93a9b3e685565d78392c222443ebec4dc552803b6c2b8f30c13e12e387de0ead,93a9b3e685565d78392c222443ebec4dc552803b6c2b8f30c13e12e387de0ead,2052,2774773,62222543,149
c4bc8966e909ec9cdcfc37cee20ea2c9714178e5a795d0042fcec617d719307c,c4bc8966e909ec9cdcfc37cee20ea2c9714178e5a795d0042fcec617d719307c,874,1675673,105640791,392
c8785fb5801e40272805986ccfebc671f8665c42d7af6a127833f02b1f8e8baf,c8785fb5801e40272805986ccfebc671f8665c42d7af6a127833f02b1f8e8baf,21,108247,69274251,-3
8d212c77d04918b9ff6b0dd4cfe258898506195742dad8596530cb5879fd5851,8d212c77d04918b9ff6b0dd4cfe258898506195742dad8596530cb5879fd5851,5781,834409,27772653,232
87d7cec9e8d6161da0c75d7fdad563e6223356c7b7875c5d3151342324daf988,Chief,613,418262,7924687,346
3b2dfc79e21701ad475e4461d1298cac7949faf1f4b3eff4fc893b9c585a0892,3b2dfc79e21701ad475e4461d1298cac7949faf1f4b3eff4fc893b9c585a0892,17705,637615,6621053,112
22322f72cbec061f23e045d4b9fd77a199bc18112a087cef360aa1b28d556f18,Mesidast,2420,1437869,44281552,826
83700fc52f35d1551a88c3c18b46ec5e0b1a8746082752252a4d379efd7f7385,Radbit,2093,2195562,165112811,445
de920860d2967314813c4aba24c37c0fe81d900d55d5392df2f88dee8fd8c8b8,de920860d2967314813c4aba24c37c0fe81d900d55d5392df2f88dee8fd8c8b8,3674,100646,3169660,-33
1d3de8a23535861135347ea419ac3f2f5808fa09d5112035194d4e94018b4d2a,1d3de8a23535861135347ea419ac3f2f5808fa09d5112035194d4e94018b4d2a,16719,987835,20969405,546
8f70e10569c61c2e03bdadb1385aeb326eff279e238ba4beb3742d348235d30b,Sorrow,3032,4135145,137517029,203
b44cc817a00f764477d00411e3467f08d128e2680ad0a0193bc3cd0f974f0fb2,icdb,205,374245,16289643,409
672a6478b29f3a13322ee3391e7370c3de9ac2a70dad2c89e6dff1d06c56808d,AlexSmith,1753,1113221,32590172,127
8d6800a3d441e10bf2e6ab7ba651f3977cee46a31604599e04e4e39710fb6a46,fuerapiche,1271,2633985,72724071,42
ea97c4d13e4b59a114a41257fb1f8ec56848876d4e8e90af782f3c665e28521a,jigglybuff,8496,3695190,48611515,268
d0cdaaef67cfd4738dab10f988c7a89bab1755be77dcc6f28993e01aa3b184f3,Johnny P,2531,2192766,79727701,0
345fee3fcd39209ebce8f3da0206c44af41d6742694353c783ee015fba5cc24f,Aleks.01000001,854,2213177,90049188,271
19476c8831b3f7db69d099609dc3c1051770979c965b6ae68289985d39ff77d9,keshav,234,1078484,44110113,29
c05797a50c8ad6afa69352a79da59f4a4c21f8c97c0c5066fc530a606bb777c3,TheJzoli,6411,2635276,83361332,2013
e84d3dd765c678d33792cd37ded88148e79ac7f5afaa45d64e354b1b8e6eb1e1,DIABLO,7103,415525,7247504,-1434
f48b3a8637adea3812d951d486a403461a6b555216d8c4c50135640f65a852ef,Borodach57,694,650774,38573939,193
0fe566a987d6a0c42b9c3656b2c8ca6608fb2487d9d6aee55ed7b61c63ad4730,Terrorhörnchen,1110,368929,11549883,308
9e38efcb1b7cd0dd58778b7200113942ba7d05e98828eacbd66c9638ff06e8aa,vommie,3238,548261,13601055,60
f7ece5de090445b6e9d67e84d50f5080d5367dde3d8867d0a0cb5210c9fb4000,H,6567,10414223,442294671,8632
33a01a7f6de6e4655dd06cff6deff7487b207b7ce47f179b9cc245216935ef1a,33a01a7f6de6e4655dd06cff6deff7487b207b7ce47f179b9cc245216935ef1a,3513,260638,1836905,-6
b589a455512197f74385f01eccbf68aa55ff81d9577b359b10db28fd06293f9f,b589a455512197f74385f01eccbf68aa55ff81d9577b359b10db28fd06293f9f,22400,6818192,177570417,521
db6db618a642434c9df7a7c19bc83c13278533b9fa3a8048764fc6fd4ffa7e1e,db6db618a642434c9df7a7c19bc83c13278533b9fa3a8048764fc6fd4ffa7e1e,3785,741280,14449433,285
eb8634b556acae2b452a1cffe56884abf59765090ab7d0229a4979f456b1c310,Ibrahim Ehab,314,1221261,54137329,47
e2466a25cf532b64c918f85638edb7b12ee4dae15c52e279c1fdf2b2879eb460,zzz81028,1622,1321259,18322757,222
6ec4249787e6952696143d6e46ddea1d394f5e733e42e731c55d0c44b2e910dd,FupaMaster,5866,1820334,44382658,1139
f1f6aa0ed1a8888a43cb7b14b68aa5c7a670f53be0c1c9da1ac5c9320e5bbb32,f1f6aa0ed1a8888a43cb7b14b68aa5c7a670f53be0c1c9da1ac5c9320e5bbb32,1794,336784,40773703,141
c7ec230f33a16e627e904d125c94f7cc346661e69fa3249df190cdd94c14382a,Sid,139,489800,46053153,-3
55ddec35a52e20937e47253669f06fa78aa44752f09b136b70a707d4c2460d66,OrigamiOfficial,826,2306129,27194549,-58
e3b87a1023e4f75cab164fae265d3899c49f8bf92a35d563f9207a71e3899ccd,jtcm,3544,88272,1259353,34
b5b9450f723a803467a9f07eada036fe4d2fed14bc20d6ea9dd5b9e258b20cbc,b5b9450f723a803467a9f07eada036fe4d2fed14bc20d6ea9dd5b9e258b20cbc,7573,2328191,105519521,222
d2a210bc23f7f874db413cac4077317c7ffbbc5c1c2e25738a78561563e97f1c,d2a210bc23f7f874db413cac4077317c7ffbbc5c1c2e25738a78561563e97f1c,1282,789550,41045253,-94
7acec6aeb7d41bf8d4947161b333ff4a5e793a46b9e95b9e64b673f84b5ee71d,7acec6aeb7d41bf8d4947161b333ff4a5e793a46b9e95b9e64b673f84b5ee71d,4356,347392,6450760,-48
871c5cab447eae24b2811d47207409fd44a45bfcabd61465d8cef416d32a8246,MightyJordan,3973,742271,19408610,359
b0befb4cfe9931b0cc2d01b6636b7080adc446985620c581a4b799a44f741e48,smed79,5041,1432800,31748904,-132
44917d5b4e6584f9985b1efe47127bebfdb7a96826a34b045906776a8f5d95a6,Jilani,907,1536622,39882144,60
7052874bffcecfe607297457c372416dc4a0f5122b00ac28b5643eb3f0033d77,7052874bffcecfe607297457c372416dc4a0f5122b00ac28b5643eb3f0033d77,2809,1759772,143482343,513
392db3645e38622c2668e4e427ff4531fe2015e54ba553f2b4912e71a6be6191,Hiyaa,1056,320851,5902029,354
d9e8401f4fa35a369d23b021c43de4e9fa57c0861a64105b1011d1499ec740fd,RandomMac5,2212,766658,10339844,481
0bd38d3b4ffb6664bb49172651eeef44ae8416ac64691aacc7dd649c2520a8b2,0bd38d3b4ffb6664bb49172651eeef44ae8416ac64691aacc7dd649c2520a8b2,410,98300,962159,311
03668321209f89555e4ccb048a1a9cfecc6cf834b6e7c547b9fb71cc7f232e4c,HyphenSam,1750,1322492,28082338,159
cece7df119e948cd619f40fa635d88a6d41eb627c79051b75c32a0035bb3d64d,StrixLuke,44,27285,38573738,14
27cc94ff0066bc6eb106e1d465480f4e7c8c357ad6e64b98ef969eadddf63657,Fäller,1385,609835,13486484,388
73f67efe82b6563ba407881f8dde3482c277804698a085e7e63c1bc5f091eed5,Kalle,859,920710,33438452,611
0aac09a010fceda6e071eee4081e83d652aff96744916f732a16b9415225e4f7,Chomomo,2936,2970389,164280872,1097
4175105d792784e171d15f2dc2b82a86d5cc5aeadf0eb768ef6fa263d4a50ef5,Daldin,1231,1806672,75180967,1642
08bb9d61fa56b6d440591576e1aa33dd8f9f929ebcbe5c4b0879bf49fd993cc8,08bb9d61fa56b6d440591576e1aa33dd8f9f929ebcbe5c4b0879bf49fd993cc8,1464,564526,5949776,351
70ef2ba3c55d7a8fffa9656530e3b2203ed82bb24395972c53d989cd3a74a331,Citizen,6482,2180532,70987513,70
09ed262cea5f674e7b4262e7f693172e84eaebc8b389dfa37e1415cf8292f5af,prakmr,520,408668,10884273,442
a11abe90ac2bd14a50f3a79f8e1c65fd5f1832c08faabc2e6fdb291ef0a9c6cb,StandWithUkraine,9686,3094032,160186765,2798
038d9725c224dab481c7fe67b3d5501845ca0ee714f2532754f0e73cc9d5df41,IhateIntrosnOutros,4755,48007,536894,21
e301bc0a00260ff030882fce35e20da68032ab0292a5799e1062d6c363a9dc72,FunDeception,1144,757682,19112832,738
905cf8226903a1e364ea1d3f0f51d86d86ef7f0fe0c19cfa0c0c329837acbd70,905cf8226903a1e364ea1d3f0f51d86d86ef7f0fe0c19cfa0c0c329837acbd70,89,137522,61493724,1
66f4b64b87158c52de15fbc5fdb93a42c3aac374190e25ceafd30bc2d871a29f,OsteoidMussel08VNTM,843,1319633,18060445,5
05e1a6a8921e39541d15fadac7426dcb7937046707ead56b94bae4a5a4139c5e,maximmax42,767,1060720,55182382,931
5de7b1147769d618160f6b1ec6711eff82d4b11c43567d2172578b7ee5b63956,Mello,1054,1256296,52465098,55
c585cd0d11f903f1a49e8dfaf45b2453856ac467a2c9ee3888d14dedf87c3ecb,c585cd0d11f903f1a49e8dfaf45b2453856ac467a2c9ee3888d14dedf87c3ecb,1005,898159,33313320,33
492572273e9c6f772ae20a9d2bf034851b6683b18a665383c340a8f0e9205b17,DoctorKishor🩺,397,1169221,72328234,-117
151b9308e6bd2e229ddce348bcc61d469079c94d286ae40b9badfd9b208a944f,GenyaSanteri,680,1717057,24447601,243
8a2c37bf7e36269dd8f6f4ef3c41617aec9827a7584a1ce24d36330ac67daf81,AmbreO,2774,6094074,211346259,2889
fd0cc49c4d19637c2424146f12611890245c08caa192fc2ae99954bb778aa732,Ganta384,148,482280,62693334,410
23b2f7064e0eb5a7208330e428cb3f568bca2662a22de93c099be51fc2710971,ReboKey,438,616280,20862178,495
73c4dc126c4822f6b649255d56ab5ef80835fbc43a6f69870871f65453ab2975,Mr. September,1404,479624,19308460,373
bb8d4a3ce877c51b33aa19392ca9149c1f52aa61a189b826b8e605f35cf599ac,I 💜 catboys 😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼,562,520373,20964796,437
15e2246eb4a78cf2e74a122fcff8e6acff2004e4617b5e2386f8d4f7f992fbf3,15e2246eb4a78cf2e74a122fcff8e6acff2004e4617b5e2386f8d4f7f992fbf3,767,1167030,61358245,241
50b9562c3ba0315ce7f15fefb562b3021ee9b999d028795deaf191d8c1a80ea1,Sofia,5410,258887,6123198,-117
b4ef0a7b87f16a8b18f3963d9318abda910900fd87b15d3f1da2772433e0522b,NoMoreAngel,4114,23340066,855712615,6078
789423d7986f217a19779f8a901d5212ad32ccee8f16e650c5563a8bf7335859,789423d7986f217a19779f8a901d5212ad32ccee8f16e650c5563a8bf7335859,2535,2842217,41395251,77
0a0803fd5b65e5744a9715f622e9e7710b3fdc2e3af4c8e6f1888abac781dc95,thyme,1005,902399,76801318,908
040318bfeb88681897304cfb5ddfe283d64c9ebeec70e1cc96ab21d154ac0dfb,ShadowShaman,4674,2094740,92623830,1595
226483950af0f265f8840358bfee44ffe20e4131ea8806c1ead1c587a5744345,brochard,4215,628725,15047249,282
c7e07d172ee94846607f2d6362ea2253b4eeec0b8df8f09a020b2679dda076c3,Abhishekharish01,346,601380,40446131,-14
cfc04f8837e701a3354ce51c6cc348944e6eaadc05725e8d158287ad56fea146,Simob,3169,1779806,71773623,449
deaca3afb9903b2ec7ce283d9f9a5fdf6bf0be56563ee21d9587a73012086b47,69,212,855699,36256061,384
022d1953faf4a650e0bb9d3a8dad72cdf9eede63390995e728d4ee1e2e1adac2,022d1953faf4a650e0bb9d3a8dad72cdf9eede63390995e728d4ee1e2e1adac2,4318,583804,14220541,-281
a9e9e2ae62cd2f2b21ef4e9a924951041284a85694d50b9e501538b9cb94ad16,Trolanchaan,4918,643015,10159089,123
7318fe63ca195d650d7482e7892d2a60a8caa26973bf314d4047708719c9557b,Boba Fett the King of Kings,6521,316163,6644899,251
7a427fdd95c55103681d73738d56c5c34e36b24a52614bcd4f08f910d78654c5,ewonais,2508,678765,23721550,468
c0e55fb65a47c81bc7e6a15df6611f898428048407e813c55b8e209334fc3ce4,c0e55fb65a47c81bc7e6a15df6611f898428048407e813c55b8e209334fc3ce4,31164,2496272,58946728,-1841
e60a7224795956b8f50f10ed75614a3bf938266dfb6259d21fc4a14790a0defd,DiBo,6752,1550396,29779262,-60
